,MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
4505723,815098f983d9a1731b9fab1c7a88b733,win8defender,1.1.15200.1,4.18.1807.18075,1.275.758.0,0,7.0,0,,53447.0,1.0,1.0,1,149,55625.0,27.0,181.0,56,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,3035.0,263600.0,4.0,5.0,2604.0,,238475.0,SSD,237458.0,0,8192.0,Desktop,24.0,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,24.0,109,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,142.0,63837.0,0,,0.0,0,0,0.0,0.0,15.0,0
7792662,df95716de49f5a572de0475aad159f66,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1723.0,0,7.0,0,,53447.0,1.0,1.0,1,66,76275.0,27.0,89.0,88,windows10,x86,10.0.0.0,16299,256,rs3,16299.15.x86fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,530.0,257619.0,2.0,5.0,3264.0,,114473.0,SSD,113922.0,0,4096.0,Notebook,12.7,1024.0,768.0,Mobile,lion,0.0,10.0.16299.547,x86,rs3_release,16299,547,Professional,PROFESSIONAL,Update,14.0,49,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,9566.0,0,0.0,0.0,0,0,0.0,0.0,5.0,0
4886423,8c3be707676c383001c373d2afc7bef8,win8defender,1.1.15200.1,4.18.1807.18075,1.275.193.0,0,7.0,0,,53447.0,1.0,1.0,1,13,130336.0,18.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,12.0,1.0,1269.0,,238475.0,SSD,237859.0,0,8192.0,Desktop,24.0,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,142.0,3358.0,0,,0.0,0,0,0.0,0.0,10.0,0
8566265,f5cdc8176161d94918abaa0d0082222c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.687.0,0,7.0,0,,53447.0,1.0,1.0,1,86,165477.0,,64.0,74,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,2206.0,249851.0,4.0,5.0,2523.0,,715404.0,HDD,99499.0,0,4096.0,Notebook,17.3,1600.0,900.0,Mobile,,0.0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,IBSClean,7.0,30,UNKNOWN,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,500.0,14860.0,0,,0.0,0,0,0.0,0.0,3.0,0
3840731,6e35d3c64b8632f2b1d16c9a23353589,win8defender,1.1.15100.1,4.12.16299.15,1.273.513.0,0,7.0,0,,53447.0,1.0,1.0,1,195,10222.0,18.0,258.0,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,135.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,189445.0,4.0,1.0,889.0,,122104.0,SSD,109277.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.125,amd64,rs3_release,16299,125,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,556.0,63606.0,1,,0.0,0,0,0.0,1.0,1.0,0
2412639,4535273b640fe2d48983b9eaf4578614,win8defender,1.1.12902.0,4.9.10586.1106,1.225.3703.0,0,7.0,0,1991.0,53447.0,1.0,1.0,1,43,98899.0,27.0,53.0,42,windows10,x64,10.0.0.0,10586,256,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Pro,1.0,0,,,74.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,35111.0,4.0,5.0,2525.0,,953869.0,HDD,51200.0,0,8192.0,Notebook,15.5,1024.0,768.0,Mobile,li-i,0.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,IBSClean,37.0,158,UNKNOWN,0,INVALID_LICENSE,Volume:GVLK,,0.0,Retail,0.0,628.0,15688.0,1,0.0,0.0,0,0,0.0,0.0,7.0,1
2304694,421cb27106c387793ae7ecc2980f192c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1730.0,0,7.0,0,,53447.0,1.0,1.0,1,53,73162.0,27.0,71.0,52,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,105.0,,1.0,1.0,Convertible,Windows.Desktop,2102.0,237914.0,2.0,5.0,1985.0,,29824.0,SSD,29256.0,0,2048.0,Notebook,11.6,1366.0,768.0,Mobile,,0.0,10.0.15063.483,amd64,rs2_release,15063,483,Core,CORE,IBSClean,4.0,24,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33070.0,1,,0.0,1,0,0.0,0.0,15.0,0
5559772,9f967e7ed299b0226da60dddb171ef34,win8defender,1.1.15100.1,4.18.1807.18075,1.273.806.0,0,7.0,0,,53447.0,1.0,1.0,1,13,106223.0,18.0,277.0,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,3150.0,313511.0,4.0,5.0,2527.0,,122104.0,SSD,112724.0,0,4096.0,MainServerChassis,10.6,1920.0,1080.0,Slate,,92.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Professional,PROFESSIONAL,Upgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,6376.0,1,,0.0,1,1,0.0,0.0,13.0,0
8425715,f1c4053789f13dfbefcbce1c0f3c8ba2,win8defender,1.1.14901.4,4.16.17656.18052,1.269.629.0,0,7.0,0,,53398.0,2.0,2.0,1,43,134580.0,27.0,53.0,126,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4730.0,337550.0,2.0,5.0,1931.0,,953869.0,HDD,881928.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,30.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,19.0,158,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,513.0,7437.0,1,0.0,0.0,0,0,0.0,1.0,7.0,0
3023013,56ba7864a3f37b52fec2a56e599195f5,win8defender,1.1.15100.1,4.12.17007.18022,1.273.1749.0,0,7.0,0,,46413.0,2.0,1.0,1,178,136271.0,27.0,230.0,71,windows10,x64,10.0.0.0,14393,768,rs1,14393.2068.amd64fre.rs1_release.180209-1727,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189521.0,4.0,5.0,3396.0,,476940.0,HDD,458225.0,0,4096.0,Notebook,13.2,1366.0,768.0,Mobile,lion,0.0,10.0.14393.2068,amd64,rs1_release,14393,2068,Core,CORE,Update,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,556.0,63175.0,1,0.0,0.0,0,0,0.0,0.0,1.0,0
5706673,a3cce1aeec65a6cc736a07e5c2d72781,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1635.0,0,7.0,0,,53447.0,1.0,1.0,1,57,56452.0,18.0,76.0,222,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,228726.0,4.0,5.0,2302.0,,476940.0,HDD,454892.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.16299.461,amd64,rs3_release_svc_escrow,16299,461,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,554.0,33086.0,1,0.0,0.0,0,0,0.0,0.0,10.0,0
3878098,6f482f3153b5a5b602e4bdefce907b23,win8defender,1.1.15100.1,4.18.1807.18075,1.273.894.0,0,7.0,0,,53447.0,1.0,1.0,1,89,10267.0,27.0,120.0,262,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,135.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,183879.0,16.0,1.0,1277.0,,228936.0,SSD,228385.0,0,4096.0,Desktop,21.7,1920.0,1080.0,Desktop,,4294967295.0,10.0.16299.125,amd64,rs3_release,16299,125,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,142.0,34322.0,0,,0.0,0,0,0.0,0.0,1.0,1
3676432,697ffb52bf397a4a35e11462fb735dfd,win8defender,1.1.15200.1,4.18.1807.18075,1.275.429.0,0,7.0,0,,53447.0,1.0,1.0,1,107,67550.0,48.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,333202.0,6.0,5.0,2753.0,,953867.0,SSD,652378.0,0,16384.0,Desktop,23.0,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,35043.0,0,,0.0,0,0,0.0,,,0
8127747,e937a97cd04d8342236b98f9b7a526ed,win8defender,1.1.15200.1,4.8.10240.17443,1.275.1669.0,0,7.0,0,,43743.0,2.0,1.0,1,159,70124.0,,277.0,75,windows10,x64,10.0.0.0,10240,256,th1,10240.17443.amd64fre.th1.170602-2340,Pro,1.0,0,,0.0,53.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,4490.0,306706.0,4.0,5.0,2525.0,,715404.0,HDD,100000.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.10240.17443,amd64,th1_st1,10240,17443,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,0.0,0.0,NOT_SET,0.0,142.0,57126.0,0,0.0,0.0,0,0,0.0,0.0,11.0,0
7117899,cc37b962a642fa38b72b85887bc7d9db,win8defender,1.1.15100.1,4.18.1807.18075,1.273.920.0,0,7.0,0,,50397.0,2.0,1.0,1,66,84387.0,27.0,89.0,88,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171152.0,2.0,5.0,1985.0,,476940.0,HDD,432347.0,0,4096.0,Notebook,15.3,1366.0,768.0,Mobile,li-i,0.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Update,14.0,49,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,628.0,26314.0,1,0.0,0.0,0,0,0.0,0.0,5.0,0
3426228,6251e4002c5f99e5354e1ded023e07b1,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1519.0,0,7.0,0,,53447.0,1.0,1.0,1,41,33770.0,18.0,52.0,217,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,585.0,189524.0,4.0,5.0,3394.0,,953869.0,HDD,937332.0,0,8192.0,Notebook,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.16299.248,amd64,rs3_release,16299,248,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,556.0,63103.0,1,0.0,0.0,0,0,0.0,0.0,10.0,1
5038990,909b7cd093d1bb9faf6ca333feb17fea,win8defender,1.1.15100.1,4.18.1806.18062,1.273.413.0,0,0.0,0,,3371.0,2.0,1.0,1,41,130775.0,27.0,52.0,217,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,,1.0,Convertible,Windows.Desktop,1443.0,256723.0,4.0,5.0,2329.0,,476940.0,HDD,476389.0,0,4096.0,Portable,13.2,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,IBSClean,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,20050.0,0,,0.0,1,1,0.0,0.0,10.0,0
6438938,b8ce06a73622f92635a70de4f2ddc828,win8defender,1.1.15200.1,4.18.1807.18075,1.275.540.0,0,7.0,0,,53447.0,1.0,1.0,1,214,58607.0,,277.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,135.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,189218.0,4.0,5.0,2697.0,,476940.0,HDD,135799.0,0,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.16299.125,amd64,rs3_release,16299,125,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63069.0,1,,0.0,0,0,0.0,1.0,1.0,1
1245399,23c61eba666622fa42f909d6de500a1b,win8defender,1.1.15200.1,4.18.1807.18075,1.275.633.0,0,0.0,1,,23283.0,2.0,1.0,1,147,77794.0,,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2102.0,229904.0,4.0,5.0,2373.0,,476940.0,HDD,461858.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,UUPUpgrade,7.0,30,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,554.0,33097.0,1,0.0,0.0,0,0,0.0,0.0,11.0,1
2258395,40caec95fad6a245031bcec972939a65,win8defender,1.1.15200.1,4.14.17639.18041,1.275.974.0,0,7.0,0,,7945.0,2.0,1.0,1,177,143338.0,,251.0,239,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,,,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,4.0,5.0,2722.0,,122104.0,SSD,121602.0,0,16384.0,Desktop,24.0,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,UUPUpgrade,33.0,140,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,3554.0,0,,0.0,0,0,0.0,0.0,15.0,1
8774844,fbcb22498a8c73c25ac266b841d5dac6,win8defender,1.1.14800.3,4.8.10240.17443,1.267.891.0,0,7.0,0,,23657.0,2.0,1.0,1,40,484.0,,89.0,88,windows10,x64,10.0.0.0,10240,256,th1,10240.17443.amd64fre.th1.170602-2340,Pro,1.0,0,,0.0,53.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2102.0,241876.0,4.0,5.0,2382.0,,953869.0,HDD,476567.0,0,6144.0,Notebook,15.5,1920.0,1080.0,Mobile,lion,0.0,10.0.10240.17443,amd64,th1_st1,10240,17443,Professional,PROFESSIONAL,IBSClean,14.0,49,UNKNOWN,0,IS_GENUINE,Volume:GVLK,0.0,0.0,NOT_SET,0.0,554.0,33135.0,1,0.0,0.0,0,0,0.0,0.0,11.0,1
6657787,bf13d89763dafcc22b34b8bb72d40821,win8defender,1.1.13504.0,4.11.15063.1155,1.237.0.0,0,7.0,0,2725.0,7945.0,2.0,1.0,1,50,73794.0,,68.0,51,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,,108.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,203763.0,4.0,5.0,3499.0,,953869.0,HDD,952792.0,0,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,,3.0,10.0.15063.1206,amd64,rs2_release,15063,1206,Core,CORE,Other,3.0,20,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,31851.0,1,,0.0,0,0,0.0,0.0,3.0,0
3669571,694e01814b53f001950347005a99edc5,win8defender,1.1.15200.1,4.18.1807.18075,1.275.760.0,0,7.0,0,,53447.0,1.0,1.0,1,159,70124.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,249148.0,4.0,5.0,2660.0,,476940.0,HDD,149012.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,486.0,48744.0,0,,0.0,0,0,0.0,0.0,11.0,1
1996962,39507dd0060a5240bd380deb696bdf90,win8defender,1.1.15100.1,4.8.10240.17443,1.273.881.0,0,7.0,0,,53447.0,1.0,1.0,1,155,,27.0,201.0,231,windows10,x86,10.0.0.0,10240,768,th1,10240.17443.x86fre.th1.170602-2340,Home,1.0,0,,0.0,53.0,RequireAdmin,1.0,1.0,SmallTablet,Windows.Desktop,5214.0,188451.0,4.0,5.0,1850.0,,14930.0,SSD,14012.0,0,1024.0,Desktop,8.0,1280.0,800.0,Slate,lion,73.0,10.0.10240.17443,x86,th1,10240,17443,Core,CORE,Reset,9.0,34,UNKNOWN,0,IS_GENUINE,OEM:DM,0.0,0.0,NOT_SET,0.0,142.0,12536.0,0,0.0,0.0,1,0,1.0,0.0,10.0,1
4933608,8d964d10cd79b655c10455a3578c6847,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1112.0,0,7.0,0,,53447.0,1.0,1.0,1,44,11061.0,27.0,57.0,218,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,3035.0,263404.0,2.0,1.0,454.0,,476940.0,Unspecified,276388.0,0,3072.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.165,x86,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,64818.0,0,,0.0,0,0,0.0,1.0,10.0,1
8095153,e848b04a03f052c1d0deb8591eca3ecc,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1487.0,0,7.0,0,,47238.0,2.0,1.0,1,18,37376.0,,21.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,245764.0,8.0,5.0,2737.0,,953869.0,HDD,150488.0,0,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33121.0,1,,0.0,1,0,0.0,0.0,1.0,1
2885938,52ce977e3b46d89203d9b3e9817a7eea,win8defender,1.1.14500.5,4.12.17007.18011,1.261.1676.0,0,7.0,0,,62773.0,1.0,1.0,1,160,33804.0,18.0,204.0,170,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,0.0,0,,,135.0,,1.0,1.0,Notebook,Windows.Desktop,530.0,257648.0,4.0,5.0,2280.0,,715404.0,HDD,99037.0,1,4096.0,Laptop,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.125,amd64,rs3_release,16299,125,Professional,PROFESSIONAL,UUPUpgrade,25.0,115,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,42116.0,0,,0.0,0,0,0.0,0.0,3.0,0
5132311,934b1867c1ebbb7a80229a9691873561,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1278.0,0,7.0,0,,53447.0,1.0,1.0,1,50,74368.0,,68.0,51,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,AllInOne,Windows.Desktop,2941.0,263879.0,2.0,5.0,2017.0,,476940.0,HDD,278254.0,0,4096.0,AllinOne,20.0,1600.0,900.0,Desktop,,4294967295.0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,Reset,3.0,20,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,32149.0,1,,0.0,0,0,0.0,0.0,3.0,1
8501825,f3f2f2ab6eb133d4041f0819d71bd7da,win8defender,1.1.15100.1,4.18.1806.18062,1.273.371.0,0,7.0,0,,6630.0,3.0,1.0,1,201,66673.0,,267.0,251,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171499.0,4.0,5.0,3063.0,,953869.0,HDD,926992.0,0,12288.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,35.0,148,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,12300.0,1,,0.0,0,0,0.0,1.0,11.0,0
240155,06e7e35e8776f7daa48255e323b655cd,win8defender,1.1.15100.1,4.18.1806.18062,1.273.371.0,0,7.0,0,,53447.0,1.0,1.0,1,11,61718.0,37.0,98.0,103,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,AllInOne,Windows.Desktop,5280.0,4293.0,4.0,5.0,2719.0,,228944.0,SSD,227690.0,0,8192.0,AllinOne,20.4,1920.0,1080.0,Mobile,,4294967295.0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,Other,5.0,26,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,22050.0,1,,0.0,0,0,0.0,,,1
6517678,bb0f8cf386af062f35ff4baa2b972c9c,win8defender,1.1.15100.1,4.18.1807.18075,1.273.866.0,0,7.0,0,,53447.0,1.0,1.0,1,118,68456.0,,150.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,171404.0,8.0,5.0,3082.0,,122104.0,SSD,120827.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,12184.0,1,,0.0,0,0,0.0,1.0,3.0,1
4695062,86c025564b033c84ee87517189e9cd1e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1176.0,0,7.0,0,,24610.0,3.0,2.0,1,43,166248.0,18.0,53.0,42,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,171452.0,8.0,5.0,3082.0,,122104.0,SSD,61440.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,CleanPCRefresh,37.0,158,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,12206.0,0,,0.0,0,0,0.0,1.0,7.0,0
3451533,630c4a688f71bd2ff828dbf602d5f478,win8defender,1.1.15200.1,4.18.1807.18075,1.275.943.0,0,7.0,0,,53447.0,1.0,1.0,1,43,163660.0,27.0,53.0,42,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,135.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,171493.0,4.0,1.0,84.0,,244198.0,SSD,102400.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.125,amd64,rs3_release,16299,125,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,Reset,37.0,158,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,13250.0,1,,0.0,0,0,0.0,0.0,7.0,0
